ID,Avg_fold,Length,Ref_GC,Covered_percent,Covered_bases,Plus_reads,Minus_reads,Read_GC,RNA_Avg_fold,RNA_Covered_bases,RNA_Covered_percent,Read_GC,Origin,,Origin
1390,107.9924,40871,0.4151,100,40871,13733,13664,0.4185,26.5052,7413,0.181375547,0.4271,Takifugu,,Takifugu
1391,97.7612,40807,0.524,98.9095,40362,13234,13237,0.526,13.7886,1708,0.041855564,0.5983,Takifugu,,Takifugu
1392,135.0651,40840,0.4139,99.9976,40839,15639,15635,0.4146,43.7799,9092,0.222624878,0.4347,Takifugu,,Takifugu
1393,114.4639,40638,0.4575,100,40638,14685,14769,0.4595,6.0087,1691,0.0416113,0.5498,Takifugu,,Takifugu
1394,121.6176,40725,0.3979,99.9902,40721,14748,14807,0.403,65.4647,9397,0.230742787,0.47,Takifugu,,Takifugu
1395,62.1157,70064,0.4935,99.3763,69627,13460,13455,0.4916,0.7601,1196,0.017070107,0.621,Takifugu,,Takifugu
1396,109.1401,40515,0.417,100,40515,13835,13829,0.4201,16.3674,1516,0.03741824,0.5301,Takifugu,,Takifugu
1397,135.5979,42247,0.4376,100,42247,16010,15915,0.4489,22.9231,761,0.018013113,0.5115,Takifugu,,Takifugu
1398,136.3511,40310,0.455,100,40310,15571,15448,0.4679,7.8474,3727,0.092458447,0.4332,Takifugu,,Takifugu
1399,115.601,40332,0.4126,100,40332,13779,13797,0.4078,20.0445,5791,0.143583259,0.3788,Takifugu,,Takifugu
1401,99.8059,40205,0.4398,99.7637,40110,13371,13278,0.4392,31.9569,6303,0.156771546,0.5535,Takifugu,,Takifugu
1402,99.4826,40213,0.4031,100,40213,13286,13300,0.403,36.2256,10715,0.266456121,0.4608,Takifugu,,Takifugu
1403,116.0461,40215,0.5084,100,40215,15355,15390,0.5073,20.3647,2918,0.07255999,0.6184,Takifugu,,Takifugu
1404,100.609,40049,0.3886,99.8752,39999,13428,13431,0.3874,27.0509,9318,0.232664985,0.4249,Takifugu,,Takifugu
1406,56.6269,69426,0.4346,55.2416,38352,12980,12959,0.4356,13.1029,8601,0.123887304,0.4817,Takifugu,,Takifugu
1407,106.6654,39821,0.4985,99.8493,39761,13987,14062,0.492,22.8133,6326,0.158860903,0.5369,Takifugu,,Takifugu
1408,108.668,39732,0.4031,99.9924,39729,14275,14285,0.4084,14.5393,2231,0.056151213,0.4538,Takifugu,,Takifugu
1409,103.0743,39551,0.4707,100,39551,13506,13497,0.4697,29.4662,9111,0.2303608,0.5609,Takifugu,,Takifugu
1410,113.8913,45265,0.4376,100,45265,15924,15903,0.4435,30.6018,10199,0.225317574,0.4994,Takifugu,,Takifugu
1411,116.3198,39150,0.5234,100,39150,15043,14988,0.523,26.7834,13910,0.355300128,0.5514,Takifugu,,Takifugu
1413,90.8949,39126,0.5198,95.1822,37241,11762,11808,0.5191,10.4853,5615,0.143510709,0.5933,Takifugu,,Takifugu
1414,100.8293,39026,0.5242,100,39026,12754,12754,0.5234,17.1635,11984,0.307077333,0.5486,Takifugu,,Takifugu
1416,135.8636,38990,0.4196,100,38990,15727,15642,0.4217,12.8143,1951,0.050038471,0.4474,Takifugu,,Takifugu
1417,129.8964,39001,0.4168,99.9974,39000,15715,15761,0.4141,1.2323,1560,0.039998974,0.4348,Takifugu,,Takifugu
1418,150.9787,38941,0.4059,100,38941,14496,14516,0.4087,28.7004,5614,0.144166816,0.481,Takifugu,,Takifugu
1419,113.2789,38806,0.4035,95.4646,37046,13545,13496,0.4073,2.9609,406,0.0104623,0.4882,Takifugu,,Takifugu
1420,98.3929,38633,0.5322,100,38633,12137,12147,0.5326,36.2391,12285,0.31799239,0.5951,Takifugu,,Takifugu
1421,118.5339,38530,0.4408,100,38530,13037,13060,0.4445,27.9732,4764,0.123643914,0.4938,Takifugu,,Takifugu
1422,174.4677,52928,0.4653,100,52928,14219,14143,0.4566,94.2001,9824,0.185610641,0.5269,Takifugu,,Takifugu
1423,149.6066,38582,0.4416,99.9948,38580,16841,16398,0.4374,26.9485,1234,0.031983827,0.4786,Takifugu,,Takifugu
1424,107.8792,39697,0.5388,100,39697,12511,12465,0.5437,14.0698,9231,0.232536464,0.5892,Takifugu,,Takifugu
1425,136.8364,67889,0.5142,99.0293,67230,12200,12186,0.5121,23.7922,10140,0.149361458,0.5839,Takifugu,,Takifugu
1426,125.5549,38254,0.411,99.9608,38239,13177,13168,0.4132,17.8718,6633,0.173393632,0.5037,Takifugu,,Takifugu
1427,99.1931,38152,0.5215,94.1812,35932,12612,12580,0.5222,23.0156,2416,0.063325645,0.6262,Takifugu,,Takifugu
1428,127.7226,38137,0.4808,100,38137,13354,13438,0.479,21.3981,9627,0.252432021,0.5338,Takifugu,,Takifugu
1429,101.0225,38142,0.5289,99.764,38052,12529,12540,0.5288,46.0021,16313,0.427691259,0.5644,Takifugu,,Takifugu
1430,99.0195,38094,0.4562,100,38094,11948,11944,0.4533,8.0914,4885,0.128235418,0.5226,Takifugu,,Takifugu
1431,130.8381,38038,0.4021,100,38038,13340,13349,0.4086,59.3836,5629,0.147983595,0.4923,Takifugu,,Takifugu
1432,154.9499,38082,0.4225,100,38082,17000,17089,0.4378,3.8777,2224,0.058400294,0.4438,Takifugu,,Takifugu
1433,113.8454,37877,0.4433,100,37877,13023,13078,0.4444,9.9097,4962,0.131002983,0.4987,Takifugu,,Takifugu
1434,135.9903,38782,0.4533,100,38782,16509,16604,0.4479,24.0344,13087,0.337450364,0.4758,Takifugu,,Takifugu
1435,109.5979,38047,0.4774,98.2101,37366,13911,13911,0.4776,20.9217,7583,0.199306121,0.5207,Takifugu,,Takifugu
1436,120.2151,38041,0.433,99.398,37812,14448,14497,0.4325,19.2994,5760,0.151415578,0.4555,Takifugu,,Takifugu
1437,129.5609,37912,0.4167,100,37912,14774,14813,0.4276,0.1746,407,0.010735387,0.412,Takifugu,,Takifugu
1440,103.9699,37604,0.4438,100,37604,12729,12691,0.4453,17.7789,5090,0.135357941,0.5025,Takifugu,,Takifugu
1441,147.2427,37571,0.4172,100,37571,13148,13126,0.4194,0,0,0,0,Takifugu,,Takifugu
1443,132.0579,37358,0.4308,100,37358,15026,15106,0.4294,19.1458,10461,0.280020344,0.4841,Takifugu,,Takifugu
1445,133.7663,37342,0.4701,100,37342,15838,15748,0.4737,7.5293,3490,0.093460447,0.573,Takifugu,,Takifugu
1446,134.068,37315,0.4062,100,37315,15437,15356,0.416,8.7623,2259,0.060538657,0.4908,Takifugu,,Takifugu
1447,186.0536,66483,0.4523,100,66483,29686,28079,0.4256,28.1329,13135,0.197569303,0.4951,Takifugu,,Takifugu
1449,104.2781,37108,0.5102,97.8576,36313,12901,12901,0.5113,14.4477,441,0.01188423,0.5773,Takifugu,,Takifugu
1450,112.87,37162,0.398,100,37162,13266,13235,0.4007,0,0,0,0,Takifugu,,Takifugu
1451,73.9551,69119,0.4903,100,69119,16085,16040,0.4946,21.7129,8355,0.120878485,0.551,Takifugu,,Takifugu
1453,102.5313,36890,0.4411,99.6205,36750,12611,12611,0.4408,3.1183,2154,0.058389808,0.5047,Takifugu,,Takifugu
1454,103.7955,66072,0.4751,99.1297,65497,13015,12976,0.4757,15.5264,6975,0.105566655,0.5774,Takifugu,,Takifugu
1455,263.67,66230,0.4165,99.9955,66227,15355,15263,0.423,29.0233,8125,0.122678544,0.4383,Takifugu,,Takifugu
1457,108.6072,36346,0.4317,99.1994,36055,12899,12900,0.4341,0.182,204,0.005612722,0.5566,Takifugu,,Takifugu
1458,106.563,36331,0.4094,99.9862,36326,12907,12907,0.4101,31.0693,6924,0.190581046,0.4457,Takifugu,,Takifugu
1459,95.8294,36196,0.4893,97.4804,35284,11393,11429,0.4904,29.3866,7988,0.220687369,0.574,Takifugu,,Takifugu
1461,96.1624,36132,0.4628,98.8929,35732,11584,11584,0.4626,27.2595,16692,0.461972767,0.5138,Takifugu,,Takifugu
1462,113.6066,35985,0.5084,97.4906,35082,11694,11705,0.5076,27.2772,2620,0.072808114,0.5319,Takifugu,,Takifugu
1463,104.4627,35985,0.3901,99.5137,35810,12091,12121,0.3923,4.5107,771,0.021425594,0.4421,Takifugu,,Takifugu
1464,119.0855,35980,0.5205,100,35980,12639,12676,0.5239,28.0429,12531,0.34827682,0.5673,Takifugu,,Takifugu
1465,147.4652,36063,0.4159,100,36063,15618,15610,0.4338,0.0511,437,0.012117683,0.4925,Takifugu,,Takifugu
1466,62.742,65475,0.5103,100,65475,12518,12525,0.513,35.7273,12493,0.190805651,0.5393,Takifugu,,Takifugu
1467,118.006,35950,0.4851,100,35950,14027,14046,0.4837,24.929,10867,0.302280946,0.5508,Takifugu,,Takifugu
1468,92.4883,37922,0.436,99.4357,37708,11610,11669,0.4379,21.128,7579,0.199857602,0.4563,Takifugu,,Takifugu
1471,90.4292,64038,0.4245,100,64038,10872,10959,0.4306,25.3354,3503,0.054701896,0.4725,Takifugu,,Takifugu
1472,93.7918,35626,0.4891,94.7679,33762,10992,10883,0.4918,17.4932,6271,0.176023129,0.5447,Takifugu,,Takifugu
1473,150.209,65168,0.5003,100,65168,15601,15664,0.4695,21.4721,12301,0.188758286,0.5599,Takifugu,,Takifugu
1474,173.1646,35531,0.4296,100,35531,18705,18225,0.4277,23.7979,11842,0.333286426,0.4811,Takifugu,,Takifugu
1475,113.689,35466,0.4869,99.8139,35400,13294,13214,0.4806,14.6292,4637,0.130744939,0.584,Takifugu,,Takifugu
1476,100.4704,65701,0.5297,100,65701,11694,11710,0.5218,8.8289,10597,0.161291305,0.5913,Takifugu,,Takifugu
1477,104.4502,35392,0.435,99.9746,35383,12210,12231,0.4373,15.5735,13059,0.368981691,0.4563,Takifugu,,Takifugu
1478,63.7692,64384,0.4192,98.8584,63649,13473,13471,0.4164,0.121,202,0.003137425,0.515,Takifugu,,Takifugu
1479,118.9435,35260,0.439,100,35260,12566,12567,0.4379,10.0532,4415,0.125212706,0.4824,Takifugu,,Takifugu
1482,101.9433,35105,0.4587,100,35105,11075,11093,0.4589,0.7696,989,0.028172625,0.4757,Takifugu,,Takifugu
1483,113.2594,35059,0.4213,100,35059,12485,12463,0.4335,17.3621,5421,0.154625061,0.4436,Takifugu,,Takifugu
1484,96.6625,34973,0.5138,100,34973,11094,11098,0.5158,25.5125,9717,0.277842907,0.5844,Takifugu,,Takifugu
1485,105.5681,34829,0.3952,100,34829,11231,11199,0.3963,29.3811,6801,0.195268311,0.448,Takifugu,,Takifugu
1486,158.1431,34840,0.4794,100,34840,11607,11634,0.4703,32.9411,13866,0.397990815,0.5114,Takifugu,,Takifugu
1487,100.7641,34813,0.5205,96.8977,33733,11402,11404,0.5208,6.5351,673,0.019331859,0.6112,Takifugu,,Takifugu
1489,104.1479,34797,0.4448,98.5085,34278,12090,12086,0.4447,19.7073,6807,0.195620312,0.5006,Takifugu,,Takifugu
1490,76.7079,64226,0.5437,98.2421,63097,11100,11126,0.5443,15.7798,13861,0.215816025,0.5945,Takifugu,,Takifugu
1491,116.6488,34694,0.5187,98.726,34252,12349,12427,0.516,3.2725,2027,0.058425088,0.4653,Takifugu,,Takifugu
1492,104.5162,34757,0.4541,98.8319,34351,12110,12110,0.4461,81.5927,8722,0.250942256,0.5163,Takifugu,,Takifugu
1493,117.1601,34653,0.4637,99.9971,34652,13405,13571,0.443,17.4011,7431,0.214440308,0.4709,Takifugu,,Takifugu
1494,109.3195,34612,0.449,99.974,34603,12432,12428,0.4496,24.4231,5905,0.17060557,0.5089,Takifugu,,Takifugu
1495,121.5421,34592,0.398,100,34592,13620,13673,0.4164,16.194,7226,0.208892229,0.454,Takifugu,,Takifugu
1496,86.9507,34581,0.4348,92.5074,31990,9991,9993,0.4305,0.0208,87,0.002515832,0.4925,Takifugu,,Takifugu
1497,100.7077,34616,0.398,100,34616,11130,11171,0.3997,8.3701,1846,0.053327941,0.5066,Takifugu,,Takifugu
1498,133.8385,64135,0.4974,99.4247,63766,12319,12441,0.4948,6.2504,4380,0.068293444,0.5599,Takifugu,,Takifugu
1500,109.722,34632,0.4726,99.7546,34547,12512,12518,0.4712,18.5003,4229,0.122112497,0.5506,Takifugu,,Takifugu
1501,105.8187,35260,0.4794,98.667,34790,12398,12376,0.4791,7.5227,4033,0.1143789,0.5946,Takifugu,,Takifugu
1502,97.9557,34286,0.4301,98.3813,33731,11195,11199,0.4302,0,0,0,0,Takifugu,,Takifugu
1503,101.1409,34207,0.5608,100,34207,11436,11469,0.5605,51.6594,14946,0.436928114,0.5831,Takifugu,,Takifugu
1504,93.6679,34090,0.5226,90.5896,30882,10305,10283,0.5189,19.1925,10417,0.305573482,0.5902,Takifugu,,Takifugu
1505,106.5718,34111,0.466,100,34111,11831,11863,0.469,78.4722,9881,0.289671953,0.5165,Takifugu,,Takifugu
1508,107.7866,34001,0.5023,100,34001,11759,11753,0.501,19.1968,12767,0.375488956,0.5633,Takifugu,,Takifugu
1509,104.1157,34055,0.4703,98.0531,33392,11794,11794,0.4641,10.0538,2734,0.080281897,0.4912,Takifugu,,Takifugu
1510,108.1649,33994,0.5021,99.8235,33934,12254,12254,0.502,1.8105,602,0.017709007,0.5571,Takifugu,,Takifugu
1511,118.1445,33783,0.4049,100,33783,10983,10993,0.4086,4.0826,1145,0.033892786,0.4544,Takifugu,,Takifugu
1512,97.8175,33869,0.4644,99.2323,33609,11037,11054,0.4643,0,0,0,0,Takifugu,,Takifugu
1513,96.3194,33857,0.4884,95.289,32262,10883,10880,0.4857,33.1984,7422,0.219216115,0.5031,Takifugu,,Takifugu
1515,101.4365,33712,0.4606,100,33712,11204,11193,0.46,16.4522,4673,0.13861533,0.4852,Takifugu,,Takifugu
1516,49.3275,62932,0.4255,49.857,31376,10324,10384,0.4276,19.5586,4881,0.077559906,0.5062,Takifugu,,Takifugu
1518,102.339,33772,0.4165,99.9911,33769,11366,11360,0.4137,40.3048,10809,0.320058036,0.4847,Takifugu,,Takifugu
1519,101.0971,33663,0.5078,100,33663,11140,11150,0.5086,38.3905,14985,0.445147491,0.5495,Takifugu,,Takifugu
1522,99.2964,33570,0.4566,100,33570,10697,10703,0.4585,17.4206,3788,0.112838844,0.5077,Takifugu,,Takifugu
1523,103.1454,33557,0.5135,99.255,33307,11504,11502,0.5155,41.2468,14566,0.434067408,0.544,Takifugu,,Takifugu
1524,54.964,61755,0.4637,99.987,61747,11155,11153,0.4649,7.8011,1100,0.017812323,0.5704,Takifugu,,Takifugu
1527,60.2909,62752,0.5486,99.8884,62682,10169,10160,0.5499,13.5923,12138,0.193428098,0.5795,Takifugu,,Takifugu
1528,102.026,33191,0.5157,96.0803,31890,10803,10837,0.521,7.2886,2730,0.082251213,0.5985,Takifugu,,Takifugu
1529,95.9629,33245,0.5311,97.2327,32325,10619,10593,0.5289,0.618,743,0.022349225,0.5351,Takifugu,,Takifugu
1530,129.8411,33197,0.4646,99.9729,33188,13017,12903,0.4685,3.7904,1377,0.041479652,0.5492,Takifugu,,Takifugu
1531,109.9676,33178,0.4411,99.4273,32988,11855,11836,0.4405,17.4008,8739,0.263397432,0.529,Takifugu,,Takifugu
1533,108.0853,33507,0.4845,100,33507,11800,11827,0.4854,3.1513,494,0.014743188,0.5886,Takifugu,,Takifugu
1534,97.4112,32952,0.4524,98.9682,32612,10697,10676,0.452,129.8551,9624,0.29206118,0.5074,Takifugu,,Takifugu
1535,104.6599,32959,0.5293,100,32959,11196,11231,0.5301,19.0444,2974,0.09023332,0.607,Takifugu,,Takifugu
1537,195.3705,32838,0.4205,100,32838,18587,18631,0.437,1.5009,2432,0.07406054,0.4901,Takifugu,,Takifugu
1538,102.1929,32879,0.4352,99.9665,32868,10968,10962,0.4369,51.2806,753,0.022902156,0.5075,Takifugu,,Takifugu
1539,106.747,32797,0.491,100,32797,10862,10872,0.4909,14.3506,4317,0.131627893,0.571,Takifugu,,Takifugu
1540,107.8443,32768,0.5083,98.9166,32413,11714,11674,0.5071,17.7012,602,0.018371582,0.6274,Takifugu,,Takifugu
1542,163.4533,32652,0.4685,100,32652,12662,12687,0.4751,4.2224,1579,0.048358447,0.5037,Takifugu,,Takifugu
1543,62.6928,60571,0.515,98.5224,59676,11586,11646,0.5223,1.7441,616,0.010169883,0.6005,Takifugu,,Takifugu
1544,112.3385,32665,0.4342,100,32665,12092,12100,0.4338,33.5905,7993,0.244696158,0.502,Takifugu,,Takifugu
1545,98.3524,32604,0.5077,95.9361,31279,10706,10732,0.5106,23.4692,11464,0.351613299,0.5704,Takifugu,,Takifugu
1546,118.7487,32582,0.482,100,32582,12888,12934,0.4857,58.5576,10904,0.334663311,0.5332,Takifugu,,Takifugu
1547,111.17,32568,0.4779,100,32568,11585,11618,0.4755,51.4869,5582,0.171395235,0.5213,Takifugu,,Takifugu
1548,127.5312,50959,0.4551,100,50959,14117,14361,0.4531,2.3607,1604,0.031476285,0.4976,Takifugu,,Takifugu
1549,105.3325,32468,0.4306,100,32468,11394,11397,0.4309,0,0,0,0,Takifugu,,Takifugu
1550,103.3499,32396,0.4933,97.9411,31729,10871,10867,0.4957,23.2659,10351,0.319514755,0.5465,Takifugu,,Takifugu
1551,123.2493,61685,0.4939,100,61685,10531,10528,0.499,10.7138,7253,0.11758126,0.5509,Takifugu,,Takifugu
1552,112.8505,32240,0.4722,100,32240,11641,11649,0.4702,10.7274,1920,0.05955335,0.6551,Takifugu,,Takifugu
1553,117.5366,60090,0.4405,99.98,60078,11261,11292,0.4367,0.5221,588,0.009785322,0.5066,Takifugu,,Takifugu
1555,130.539,32154,0.4175,100,32154,13830,13823,0.4372,10.557,915,0.028456802,0.5175,Takifugu,,Takifugu
1557,111.099,32077,0.4005,100,32077,11625,11631,0.403,47.3767,6860,0.213860398,0.47,Takifugu,,Takifugu
1558,95.0631,32010,0.508,99.4221,31825,9799,9949,0.5055,0,0,0,0,Takifugu,,Takifugu
1559,116.6982,31896,0.5481,100,31896,11469,11471,0.5497,67.3875,10118,0.31721846,0.5677,Takifugu,,Takifugu
1560,80.2926,31812,0.4151,90.5413,28803,8333,8359,0.4096,14.1803,1794,0.056393814,0.3868,Takifugu,,Takifugu
1561,117.8269,31791,0.4494,100,31791,12467,12358,0.447,21.2429,10746,0.338020194,0.5168,Takifugu,,Takifugu
1562,106.6288,31810,0.4039,100,31810,10801,10813,0.4053,88.5735,2590,0.081420937,0.4849,Takifugu,,Takifugu
1563,91.2039,31756,0.433,93.6233,29731,9666,9651,0.433,51.2849,2052,0.06461771,0.5403,Takifugu,,Takifugu
1564,105.6624,31753,0.4745,97.4806,30953,11190,11163,0.4696,20.5653,4250,0.133845621,0.54,Takifugu,,Takifugu
1565,103.8846,31705,0.5151,92.6857,29386,11048,11067,0.52,15.4192,675,0.021290017,0.5325,Takifugu,,Takifugu
1566,70.2927,61189,0.4535,100,61189,11239,11259,0.4509,0,0,0,0,Takifugu,,Takifugu
1567,115.3841,31581,0.4312,99.9873,31577,11450,11570,0.4394,0,0,0,0,Takifugu,,Takifugu
1570,94.5545,31310,0.501,97.8569,30639,9892,9849,0.5046,11.2948,3249,0.103768764,0.5285,Takifugu,,Takifugu
1572,180.7096,32436,0.4426,100,32436,11802,11864,0.4479,26.2758,3823,0.117862868,0.4573,Takifugu,,Takifugu
1573,104.5561,31227,0.5082,99.8015,31165,10122,10094,0.5032,29.175,3726,0.119319819,0.4971,Takifugu,,Takifugu
1574,159.6877,31215,0.4692,100,31215,10637,10606,0.474,10.6703,671,0.021496076,0.5599,Takifugu,,Takifugu
1575,117.4666,31155,0.4312,100,31155,11385,11360,0.4284,22.1288,4318,0.138597336,0.5041,Takifugu,,Takifugu
1577,96.9684,31055,0.4701,97.1663,30175,10039,10034,0.4688,2.0992,1950,0.062791821,0.4653,Takifugu,,Takifugu
1578,138.5249,31033,0.4136,100,31033,13636,13661,0.4293,44.5947,4578,0.147520382,0.4155,Takifugu,,Takifugu
1580,106.1179,31001,0.4782,98.242,30456,10985,10986,0.4821,4.463,243,0.007838457,0.5258,Takifugu,,Takifugu
1581,85.9954,30902,0.5138,96.764,29902,8766,8799,0.5142,4.991,1229,0.039770889,0.6242,Takifugu,,Takifugu
1582,105.3513,30923,0.489,100,30923,10868,10866,0.4887,21.5946,5870,0.189826343,0.5445,Takifugu,,Takifugu
1583,100.6109,30893,0.4966,97.5561,30138,10351,10356,0.4979,0,0,0,0,Takifugu,,Takifugu
1584,139.546,30868,0.4623,100,30868,13613,13658,0.454,8.444,1985,0.064306077,0.5091,Takifugu,,Takifugu
1585,122.9851,30872,0.4935,100,30872,12411,12651,0.4858,25.4845,11251,0.364440269,0.5204,Takifugu,,Takifugu
1586,105.675,30719,0.5387,94.4171,29004,10357,10361,0.543,32.3941,7177,0.233633907,0.596,Takifugu,,Takifugu
1587,153.1821,30677,0.4358,99.9935,30675,13857,13947,0.4397,45.0379,8300,0.270561007,0.5138,Takifugu,,Takifugu
1588,52.0466,60159,0.5114,100,60159,9504,9590,0.5007,8.9785,9486,0.157682142,0.5757,Takifugu,,Takifugu
1589,106.7879,30695,0.504,99.9511,30680,10848,10782,0.5067,43.8519,10875,0.35429223,0.5717,Takifugu,,Takifugu
1590,106.6121,30657,0.4576,96.7185,29651,10887,10955,0.4605,5.4323,923,0.030107316,0.5593,Takifugu,,Takifugu
1591,180.8557,30592,0.4285,99.9967,30591,15923,15942,0.4274,13.3964,2421,0.079138337,0.485,Takifugu,,Takifugu
1592,79.5338,44398,0.4535,100,44398,10201,10264,0.45,5.5423,508,0.011441957,0.5246,Takifugu,,Takifugu
1593,92.1043,30675,0.4449,84.2706,25850,9348,9246,0.4684,10.6404,3898,0.127074165,0.4715,Takifugu,,Takifugu
1594,102.3297,30604,0.5315,100,30604,9850,9885,0.534,32.5559,8103,0.264769311,0.5408,Takifugu,,Takifugu
1595,103.3458,30593,0.4826,100,30593,10548,10546,0.4849,23.061,10396,0.339816298,0.5469,Takifugu,,Takifugu
1596,94.1811,31979,0.4363,100,31979,9751,9743,0.4316,22.0136,598,0.018699772,0.598,Takifugu,,Takifugu
1597,177.7135,30596,0.4633,100,30596,16860,16731,0.4952,1.2094,1624,0.053078834,0.4933,Takifugu,,Takifugu
1598,114.3493,30605,0.5225,99.9739,30597,9941,9953,0.5219,90.9888,9157,0.299199477,0.5678,Takifugu,,Takifugu
1599,114.7328,30468,0.5514,100,30468,9500,9553,0.5523,8.3701,1261,0.041387685,0.6538,Takifugu,,Takifugu
1600,96.2387,30427,0.4453,99.7864,30362,9768,9768,0.4456,72.2,7408,0.243467973,0.4954,Takifugu,,Takifugu
1602,87.4505,30350,0.4684,92.3097,28016,8806,8807,0.4648,11.6209,4432,0.146029654,0.4961,Takifugu,,Takifugu
1603,144.8183,30371,0.4128,100,30371,10451,10482,0.414,30.2451,5325,0.175331731,0.456,Takifugu,,Takifugu
1604,90.8343,30328,0.5323,92.2019,27963,9214,9220,0.5333,18.8886,11436,0.377077288,0.5831,Takifugu,,Takifugu
1605,113.822,30459,0.4282,100,30459,10781,10714,0.4359,29.3122,5294,0.173807413,0.4738,Takifugu,,Takifugu
1607,104.3224,30188,0.5465,99.7615,30116,10250,10258,0.5528,46.6029,11031,0.365410097,0.5802,Takifugu,,Takifugu
1608,103.0566,30072,0.4928,98.5901,29648,9981,9975,0.4949,20.5644,9290,0.308925246,0.5402,Takifugu,,Takifugu
1609,137.1698,30207,0.4567,100,30207,12950,13000,0.4494,14.0651,4750,0.15724832,0.4385,Takifugu,,Takifugu
1611,104.8581,29980,0.5181,100,29980,10303,10263,0.5176,27.6818,14807,0.493895931,0.5595,Takifugu,,Takifugu
1612,152.9132,29878,0.4316,100,29878,11802,11787,0.4404,0.0424,406,0.013588594,0.4203,Takifugu,,Takifugu
1613,205.0011,29817,0.4207,96.0459,28638,14735,15034,0.4292,23.8605,12534,0.420364222,0.4787,Takifugu,,Takifugu
1614,340.1586,29907,0.4544,100,29907,18073,18324,0.4409,26.1223,2340,0.078242552,0.3832,Takifugu,,Takifugu
1615,87.8524,59298,0.5388,98.5666,58448,10905,10899,0.5454,5.5099,3773,0.063627778,0.5878,Takifugu,,Takifugu
1616,106.8939,29714,0.4549,100,29714,10595,10506,0.4615,23.6149,1764,0.059365955,0.5589,Takifugu,,Takifugu
1617,117.7847,29694,0.4504,99.9966,29693,10909,10933,0.4454,72.4321,4578,0.15417256,0.5047,Takifugu,,Takifugu
1619,112.6788,29606,0.4644,99.5237,29465,11118,11118,0.4627,10.8887,2532,0.085523205,0.5884,Takifugu,,Takifugu
1620,65.6146,59116,0.4821,51.0437,30175,13052,12936,0.4683,35.4068,15811,0.267457203,0.5193,Takifugu,,Takifugu
1621,118.3946,29432,0.5181,100,29432,10029,9999,0.5182,18.9055,8214,0.27908399,0.5654,Takifugu,,Takifugu
1622,153.0208,29315,0.4235,99.9898,29312,11796,11776,0.4415,45.4468,3963,0.135186764,0.4643,Takifugu,,Takifugu
1623,145.2337,29446,0.4661,100,29446,13451,13443,0.4561,32.1456,13029,0.442470964,0.5238,Takifugu,,Takifugu
1624,120.8198,29373,0.4863,100,29373,11192,11128,0.4897,0.0078,80,0.00272359,0.63,Takifugu,,Takifugu
1625,115.8974,29485,0.3971,100,29485,10064,10085,0.3985,12.0183,5233,0.177480075,0.4299,Takifugu,,Takifugu
1626,94.5987,29418,0.4317,100,29418,9173,9170,0.433,18.8289,12366,0.420354885,0.5055,Takifugu,,Takifugu
1627,110.9617,29408,0.4838,99.3369,29213,10714,10726,0.4788,13.7789,6264,0.213003264,0.5194,Takifugu,,Takifugu
1628,386.8037,29384,0.4331,100,29384,38084,35829,0.4682,28.1123,10451,0.355669752,0.4895,Takifugu,,Takifugu
1629,65.3694,58349,0.5211,48.9777,28578,12507,12507,0.5106,25.5966,14294,0.244974207,0.56,Takifugu,,Takifugu
1630,119.3159,29355,0.4042,100,29355,11296,11306,0.4039,0.3855,304,0.010355987,0.5298,Takifugu,,Takifugu
1631,94.1358,29662,0.4998,100,29662,9026,9015,0.5023,22.0298,10874,0.366596993,0.5428,Takifugu,,Takifugu
