ID,Avg_fold,Length,Ref_GC,Covered_percent,Covered_bases,Plus_reads,Minus_reads,Read_GC,Origin,,Origin
1180,101.666,55594,0.5139,99.8741,55524,18604,18583,0.5117,Takifugu,,Takifugu
1181,110.9906,55568,0.4962,100,55568,19618,19657,0.4931,Takifugu,,Takifugu
1182,248.4358,55507,0.4519,100,55507,33593,33312,0.4491,Takifugu,,Takifugu
1183,143.5203,55448,0.4221,100,55448,21152,21092,0.4239,Takifugu,,Takifugu
1184,102.2189,55387,0.4435,100,55387,18874,18886,0.4436,Takifugu,,Takifugu
1186,99.4555,55357,0.4784,99.8645,55282,18361,18343,0.4765,Takifugu,,Takifugu
1188,104.842,54943,0.4497,100,54943,18540,18473,0.4482,Takifugu,,Takifugu
1189,94.8802,54995,0.5249,98.5271,54185,17387,17416,0.5237,Takifugu,,Takifugu
1190,118.1676,55031,0.4477,100,55031,21175,21123,0.4476,Takifugu,,Takifugu
1191,119.8033,54612,0.4558,97.2625,53117,21156,21129,0.4486,Takifugu,,Takifugu
1192,131.9096,54635,0.4177,100,54635,22002,22161,0.4251,Takifugu,,Takifugu
1193,129.9451,55944,0.4592,100,55944,23440,23212,0.4455,Takifugu,,Takifugu
1194,134.7005,54676,0.4357,99.9982,54675,22386,22492,0.4382,Takifugu,,Takifugu
1195,102.2759,54514,0.4522,99.9982,54513,18553,18551,0.4518,Takifugu,,Takifugu
1196,98.861,54490,0.4587,98.6658,53763,17736,17833,0.46,Takifugu,,Takifugu
1197,121.3038,54410,0.4549,99.9982,54409,20696,20466,0.4569,Takifugu,,Takifugu
1198,105.2843,54145,0.433,100,54145,18557,18496,0.4336,Takifugu,,Takifugu
1199,107.515,54069,0.4153,100,54069,17992,17973,0.4156,Takifugu,,Takifugu
1200,120.6503,54018,0.4473,100,54018,17802,17800,0.4501,Takifugu,,Takifugu
1201,131.6898,53944,0.4293,100,53944,19982,20173,0.4279,Takifugu,,Takifugu
1202,109.6333,53872,0.4301,99.9814,53862,19307,19427,0.4345,Takifugu,,Takifugu
1204,106.1032,53742,0.449,99.9907,53737,17945,17973,0.4489,Takifugu,,Takifugu
1205,99.7026,53767,0.5059,99.7006,53606,17780,17801,0.5068,Takifugu,,Takifugu
1206,100.221,53720,0.492,100,53720,17799,17777,0.4925,Takifugu,,Takifugu
1208,117.9304,53661,0.4145,99.9944,53658,19103,18914,0.416,Takifugu,,Takifugu
1209,100.5335,53632,0.4824,99.8415,53547,17731,17726,0.4822,Takifugu,,Takifugu
1210,110.413,53409,0.4396,100,53409,18386,18306,0.4418,Takifugu,,Takifugu
1211,167.5266,53330,0.4462,100,53330,25889,25841,0.4618,Takifugu,,Takifugu
1212,144.512,53097,0.4333,99.9981,53096,23758,23784,0.442,Takifugu,,Takifugu
1213,112.081,53046,0.4096,100,53046,18906,18864,0.4212,Takifugu,,Takifugu
1214,131.296,52948,0.453,99.9962,52946,21861,21933,0.458,Takifugu,,Takifugu
1215,114.7072,52883,0.4802,100,52883,19942,19967,0.4773,Takifugu,,Takifugu
1216,117.5326,52795,0.4999,97.3577,51400,16038,16115,0.5017,Takifugu,,Takifugu
1217,107.0535,52782,0.4774,97.1657,51286,18814,18821,0.4799,Takifugu,,Takifugu
1218,103.3526,52770,0.4914,100,52770,18175,18146,0.4912,Takifugu,,Takifugu
1219,107.06,52792,0.4682,99.5378,52548,18822,18822,0.4702,Takifugu,,Takifugu
1220,103.125,52470,0.4958,100,52470,17984,17969,0.4964,Takifugu,,Takifugu
1221,110.9358,53307,0.4392,99.9981,53306,19378,19396,0.4379,Takifugu,,Takifugu
1222,101.1713,52303,0.4633,99.5889,52088,17255,17220,0.4638,Takifugu,,Takifugu
1223,112.0614,52158,0.497,99.9981,52157,17420,17396,0.4936,Takifugu,,Takifugu
1224,100.0538,52235,0.5239,100,52235,17422,17434,0.5246,Takifugu,,Takifugu
1226,100.3539,51990,0.492,100,51990,17274,17269,0.4929,Takifugu,,Takifugu
1227,131.3466,51983,0.4014,100,51983,20307,20219,0.403,Takifugu,,Takifugu
1228,108.856,51821,0.504,100,51821,16805,16770,0.5051,Takifugu,,Takifugu
1229,100.8792,51817,0.4594,96.835,50177,16712,16671,0.4595,Takifugu,,Takifugu
1230,99.1757,52167,0.5,97.0767,50642,17231,17226,0.4988,Takifugu,,Takifugu
1231,136.5648,51771,0.3897,100,51771,19054,19015,0.3937,Takifugu,,Takifugu
1232,102.9913,51692,0.4924,99.9961,51690,17298,17354,0.495,Takifugu,,Takifugu
1233,94.7968,51652,0.4544,95.6129,49386,16151,16152,0.4517,Takifugu,,Takifugu
1234,106.7075,51570,0.4626,100,51570,18356,18342,0.4627,Takifugu,,Takifugu
1235,99.335,51399,0.4655,99.2996,51039,17022,17022,0.4638,Takifugu,,Takifugu
1236,109.4938,51398,0.4298,100,51398,18278,18252,0.4288,Takifugu,,Takifugu
1237,104.4016,51750,0.4657,94.9237,49123,18107,17966,0.4628,Takifugu,,Takifugu
1238,103.4564,51296,0.5013,99.6861,51135,17727,17679,0.499,Takifugu,,Takifugu
1239,100.8227,51279,0.5002,99.8713,51213,17125,17142,0.4995,Takifugu,,Takifugu
1240,103.3744,51099,0.4413,99.8708,51033,17584,17590,0.444,Takifugu,,Takifugu
1241,108.9041,51193,0.4394,97.8649,50100,18464,18518,0.4406,Takifugu,,Takifugu
1242,108.4225,50994,0.5138,100,50994,18137,18142,0.513,Takifugu,,Takifugu
1243,216.1589,50954,0.4408,99.9941,50951,23614,23362,0.4512,Takifugu,,Takifugu
1244,97.3092,51002,0.4997,99.5686,50782,16546,16546,0.499,Takifugu,,Takifugu
1245,142.1143,50939,0.4385,100,50939,20825,20591,0.4572,Takifugu,,Takifugu
1246,104.704,50826,0.457,100,50826,17015,17066,0.4585,Takifugu,,Takifugu
1247,97.3647,50722,0.4788,100,50722,16334,16330,0.4786,Takifugu,,Takifugu
1248,109.236,52470,0.4766,100,52470,18330,18346,0.4813,Takifugu,,Takifugu
1249,100.9993,50205,0.4352,99.998,50204,16577,16564,0.436,Takifugu,,Takifugu
1250,114.0251,50180,0.4419,99.8505,50105,18995,19065,0.4381,Takifugu,,Takifugu
1251,185.5378,50175,0.4031,99.998,50174,18848,18906,0.4099,Takifugu,,Takifugu
1252,142.7694,51757,0.4313,99.9981,51756,18788,18573,0.4315,Takifugu,,Takifugu
1253,99.5018,50143,0.5115,99.99,50138,16635,16637,0.5116,Takifugu,,Takifugu
1254,101.8442,49962,0.4534,99.996,49960,16410,16441,0.4528,Takifugu,,Takifugu
1255,119.6182,49899,0.4759,96.6372,48221,17693,17893,0.4759,Takifugu,,Takifugu
1256,107.2602,49939,0.4359,99.4293,49654,17862,17867,0.4367,Takifugu,,Takifugu
1257,87.5196,49725,0.5067,94.2061,46844,11408,11407,0.4949,Takifugu,,Takifugu
1258,137.2499,49758,0.4116,99.99,49753,18024,18162,0.4193,Takifugu,,Takifugu
1259,97.9958,49690,0.4471,99.9698,49675,16234,16234,0.4469,Takifugu,,Takifugu
1260,99.4489,49566,0.4626,99.998,49565,16320,16321,0.4621,Takifugu,,Takifugu
1261,100.0355,49381,0.5017,99.9939,49378,16375,16384,0.5013,Takifugu,,Takifugu
1262,132.3344,51251,0.4911,99.6585,51076,20357,20376,0.4804,Takifugu,,Takifugu
1263,126.1038,49010,0.4135,99.9041,48963,19031,19024,0.4158,Takifugu,,Takifugu
1264,110.6773,48876,0.4662,97.1724,47494,17308,17304,0.4665,Takifugu,,Takifugu
1265,101.3895,48888,0.501,100,48888,16521,16520,0.5015,Takifugu,,Takifugu
1266,98.6945,48965,0.4403,99.9918,48961,15978,15978,0.4408,Takifugu,,Takifugu
1267,105.8894,48857,0.4694,100,48857,16254,16301,0.4684,Takifugu,,Takifugu
1268,105.0248,48867,0.4507,100,48867,16807,16826,0.4517,Takifugu,,Takifugu
1269,110.5362,48414,0.4267,99.6096,48225,17388,17439,0.4302,Takifugu,,Takifugu
1270,106.2152,48417,0.4989,99.9938,48414,16809,16818,0.4964,Takifugu,,Takifugu
1271,119.388,48318,0.4553,100,48318,17580,17582,0.4557,Takifugu,,Takifugu
1272,112.791,53652,0.4518,99.2824,53267,20098,20100,0.4553,Takifugu,,Takifugu
1273,143.6162,48113,0.4419,99.524,47884,20413,20330,0.4585,Takifugu,,Takifugu
1274,112.8629,48089,0.464,99.9979,48088,18021,18023,0.4652,Takifugu,,Takifugu
1275,136.656,47928,0.4134,99.9979,47927,18500,18554,0.4237,Takifugu,,Takifugu
1276,114.8122,47790,0.4891,100,47790,18246,18255,0.4886,Takifugu,,Takifugu
1277,121.0148,47815,0.4237,99.9854,47808,16566,16523,0.4282,Takifugu,,Takifugu
1278,105.0395,47657,0.4874,99.1502,47252,16532,16535,0.488,Takifugu,,Takifugu
1279,96.9965,47607,0.4135,95.0848,45267,15094,15138,0.4157,Takifugu,,Takifugu
1280,158.297,47556,0.4094,100,47556,16830,16831,0.4312,Takifugu,,Takifugu
1281,129.3879,47558,0.4801,99.9958,47556,20110,20200,0.4784,Takifugu,,Takifugu
1282,98.8933,46251,0.4934,98.2206,45428,15131,15122,0.4945,Takifugu,,Takifugu
1283,102.655,47447,0.4938,99.9979,47446,16220,16239,0.494,Takifugu,,Takifugu
1284,115.6947,47423,0.4706,99.8946,47373,17886,17897,0.4725,Takifugu,,Takifugu
1285,143.3434,47239,0.4149,99.9788,47229,18622,18649,0.4244,Takifugu,,Takifugu
1286,287.3117,48434,0.4219,100,48434,29581,29802,0.427,Takifugu,,Takifugu
1287,117.1123,47116,0.4517,99.9873,47110,17057,17040,0.4508,Takifugu,,Takifugu
1288,100.1272,47148,0.5024,100,47148,15744,15739,0.503,Takifugu,,Takifugu
1289,98.6379,47090,0.4561,96.6766,45525,15157,15129,0.4581,Takifugu,,Takifugu
1290,172.6822,47042,0.4451,99.9957,47040,19291,18896,0.4447,Takifugu,,Takifugu
1291,102.0034,46924,0.5195,100,46924,15960,15973,0.5189,Takifugu,,Takifugu
1292,102.7442,46906,0.4669,100,46906,15694,15683,0.4672,Takifugu,,Takifugu
1293,115.0117,46758,0.481,100,46758,17466,17482,0.4861,Takifugu,,Takifugu
1294,100.5799,46622,0.472,99.5002,46389,15632,15640,0.4729,Takifugu,,Takifugu
1295,98.2151,46687,0.4938,90.809,42396,15199,15244,0.4938,Takifugu,,Takifugu
1296,123.2091,46553,0.4034,100,46553,16713,16773,0.4091,Takifugu,,Takifugu
1298,99.2628,46677,0.4853,99.8672,46615,15331,15321,0.4861,Takifugu,,Takifugu
1299,105.846,46267,0.4493,99.5569,46062,16187,16187,0.45,Takifugu,,Takifugu
1300,99.7954,46231,0.448,99.827,46151,15295,15383,0.4469,Takifugu,,Takifugu
1301,182.1944,46154,0.4312,100,46154,20120,19973,0.4486,Takifugu,,Takifugu
1302,92.0649,46119,0.4951,93.2674,43014,14156,14144,0.4929,Takifugu,,Takifugu
1303,142.4101,46092,0.4902,100,46092,17261,17290,0.4872,Takifugu,,Takifugu
1304,98.29,45900,0.4599,100,45900,14161,14158,0.4612,Takifugu,,Takifugu
1305,141.7942,45854,0.4761,100,45854,15867,15806,0.4783,Takifugu,,Takifugu
1307,105.8664,45798,0.418,100,45798,15305,15353,0.4223,Takifugu,,Takifugu
1308,122.1103,45600,0.4604,100,45600,16981,17025,0.4593,Takifugu,,Takifugu
1309,104.9225,45587,0.5003,100,45587,15941,15928,0.5006,Takifugu,,Takifugu
1310,159.6465,45443,0.4488,100,45443,18282,18267,0.4519,Takifugu,,Takifugu
1313,107.4714,45230,0.4189,100,45230,16247,16216,0.419,Takifugu,,Takifugu
1314,99.488,45083,0.4911,100,45083,14958,14954,0.4911,Takifugu,,Takifugu
1315,116.4358,45019,0.4207,100,45019,15948,15859,0.4214,Takifugu,,Takifugu
1316,108.2406,44947,0.496,100,44947,15301,15307,0.4957,Takifugu,,Takifugu
1317,98.2072,44947,0.5026,99.5306,44736,14599,14698,0.5021,Takifugu,,Takifugu
1319,116.3428,44774,0.4296,99.9911,44770,15584,15657,0.4329,Takifugu,,Takifugu
1320,102.309,44684,0.4634,99.9955,44682,14869,14875,0.4647,Takifugu,,Takifugu
1321,108.2911,44576,0.4233,99.991,44572,14551,14787,0.4269,Takifugu,,Takifugu
1322,146.9696,45617,0.427,100,45617,17958,17921,0.4315,Takifugu,,Takifugu
1323,101.7037,44321,0.4185,99.7067,44191,14996,14979,0.417,Takifugu,,Takifugu
1324,123.1536,44328,0.4257,100,44328,15712,15679,0.4348,Takifugu,,Takifugu
1325,139.7214,44212,0.3979,100,44212,16106,16186,0.4196,Takifugu,,Takifugu
1326,131.0533,44165,0.4495,99.2641,43840,18964,19072,0.4477,Takifugu,,Takifugu
1327,102.6827,44131,0.4777,99.9887,44126,14565,14562,0.4776,Takifugu,,Takifugu
1328,92.9363,44022,0.5014,95.6613,42112,13596,13597,0.5009,Takifugu,,Takifugu
1329,97.8364,44062,0.4664,99.5075,43845,14355,14359,0.4655,Takifugu,,Takifugu
1330,95.8762,43958,0.516,93.9943,41318,13902,13869,0.5193,Takifugu,,Takifugu
1331,96.8657,43707,0.4727,97.7075,42705,13862,13861,0.4727,Takifugu,,Takifugu
1332,101.8162,43598,0.4434,99.7569,43492,14749,14741,0.4422,Takifugu,,Takifugu
1333,97.1584,43522,0.5163,98.5111,42874,13906,13905,0.5153,Takifugu,,Takifugu
1334,111.1639,43447,0.4215,99.9977,43446,15724,15573,0.4257,Takifugu,,Takifugu
1335,224.2196,43370,0.4325,100,43370,21415,21313,0.4333,Takifugu,,Takifugu
1336,105.5045,43309,0.4951,100,43309,13641,13602,0.4952,Takifugu,,Takifugu
1337,106.5473,43202,0.4603,100,43202,15380,15333,0.4626,Takifugu,,Takifugu
1338,74.9582,43112,0.5228,77.4981,33411,10770,10779,0.5255,Takifugu,,Takifugu
1339,104.5481,43091,0.4985,99.9745,43080,14193,14176,0.4979,Takifugu,,Takifugu
1340,112.0772,42867,0.4408,97.8165,41931,14398,14359,0.4404,Takifugu,,Takifugu
1341,174.3723,43175,0.425,100,43175,20309,20258,0.4109,Takifugu,,Takifugu
1342,103.3772,42804,0.416,100,42804,14251,14294,0.4169,Takifugu,,Takifugu
1343,105.8578,42705,0.4526,100,42705,14919,14905,0.4514,Takifugu,,Takifugu
1345,112.2802,41670,0.4335,100,41670,14593,14607,0.4375,Takifugu,,Takifugu
1347,105.2351,42593,0.4988,99.6596,42448,14906,14885,0.4992,Takifugu,,Takifugu
1348,98.3253,42573,0.5045,99.5537,42383,13969,13952,0.504,Takifugu,,Takifugu
1350,145.7936,47929,0.4092,99.9979,47928,17619,17458,0.4055,Takifugu,,Takifugu
1351,100.4609,42445,0.4697,100,42445,13742,13744,0.4709,Takifugu,,Takifugu
1352,93.9637,42419,0.5023,98.1258,41624,12906,12904,0.5029,Takifugu,,Takifugu
1354,120.7998,42384,0.4455,100,42384,15830,15574,0.4461,Takifugu,,Takifugu
1355,134.0381,42490,0.4706,100,42490,17915,17977,0.4626,Takifugu,,Takifugu
1356,170.0159,44147,0.4341,99.9977,44146,18782,18812,0.4422,Takifugu,,Takifugu
1357,152.8724,42324,0.401,99.9527,42304,18352,18316,0.4106,Takifugu,,Takifugu
1358,107.2073,42230,0.3898,100,42230,15221,15182,0.3902,Takifugu,,Takifugu
1359,102.4888,42237,0.5071,100,42237,14386,14419,0.5048,Takifugu,,Takifugu
1360,104.3326,42238,0.4227,100,42238,14692,14692,0.4214,Takifugu,,Takifugu
1361,103.2988,42094,0.46,99.9976,42093,13737,13702,0.4591,Takifugu,,Takifugu
1362,114.2818,42103,0.4697,99.9834,42096,15231,15351,0.4696,Takifugu,,Takifugu
1363,97.3136,42092,0.4137,97.5649,41067,13686,13664,0.4134,Takifugu,,Takifugu
1364,128.7089,42783,0.4877,100,42783,17546,17537,0.4983,Takifugu,,Takifugu
1365,105.6548,41986,0.4733,99.8357,41917,14791,14797,0.4758,Takifugu,,Takifugu
1366,120.6492,41976,0.3986,99.9976,41975,15533,15572,0.4163,Takifugu,,Takifugu
1367,103.5351,41882,0.5164,100,41882,13251,13258,0.514,Takifugu,,Takifugu
1368,124.7298,41740,0.5161,100,41740,13639,13613,0.5169,Takifugu,,Takifugu
1369,102.0127,41634,0.4753,94.6054,39388,13957,13911,0.4797,Takifugu,,Takifugu
1370,103.2412,42963,0.4877,99.6741,42823,14368,14327,0.4808,Takifugu,,Takifugu
1372,96.5474,41656,0.4834,98.6797,41106,13408,13408,0.4842,Takifugu,,Takifugu
1373,105.1716,41625,0.4901,99.5411,41434,14554,14505,0.488,Takifugu,,Takifugu
1374,92.2363,41291,0.5167,93.9067,38775,12707,12724,0.5158,Takifugu,,Takifugu
1376,102.702,41275,0.5184,99.9952,41273,13221,13295,0.5185,Takifugu,,Takifugu
1377,94.729,41250,0.5025,97.1176,40061,13028,13033,0.5025,Takifugu,,Takifugu
1378,149.3173,41113,0.4184,100,41113,16676,16727,0.4149,Takifugu,,Takifugu
1379,87.8097,41073,0.504,100,41073,11561,11614,0.502,Takifugu,,Takifugu
1380,104.9035,41141,0.488,100,41141,14143,14156,0.4881,Takifugu,,Takifugu
1382,147.8343,43773,0.4269,99.9931,43770,17718,17725,0.4418,Takifugu,,Takifugu
1383,100.0558,40988,0.5089,99.8731,40936,13427,13434,0.508,Takifugu,,Takifugu
1384,100.3127,41154,0.4754,99.7619,41056,13618,13606,0.4729,Takifugu,,Takifugu
1385,149.4953,40819,0.43,100,40819,16132,16094,0.4355,Takifugu,,Takifugu
1386,107.614,40871,0.4151,100,40871,13731,13678,0.4184,Takifugu,,Takifugu
1389,153.8432,40840,0.4139,99.9976,40839,16369,16458,0.418,Takifugu,,Takifugu
1390,100.2255,40820,0.4942,99.9976,40819,13643,13638,0.4936,Takifugu,,Takifugu
1391,98.7912,40730,0.4937,99.0768,40354,13258,13250,0.4915,Takifugu,,Takifugu
1392,214.8431,40743,0.45,99.9877,40738,14849,14841,0.4566,Takifugu,,Takifugu
1393,116.8016,40725,0.3979,99.9902,40721,14174,14206,0.4005,Takifugu,,Takifugu
1395,115.9321,40549,0.5099,96.0517,38948,15625,15736,0.5089,Takifugu,,Takifugu
1396,106.1339,40491,0.5017,100,40491,14236,14163,0.5,Takifugu,,Takifugu
1397,102.9339,40599,0.4915,100,40599,13656,13669,0.4919,Takifugu,,Takifugu
1398,107.4224,40509,0.4003,100,40509,13381,13393,0.4026,Takifugu,,Takifugu
1399,123.8257,40270,0.4136,100,40270,14124,14152,0.4109,Takifugu,,Takifugu
1400,99.5179,40213,0.4031,100,40213,13306,13290,0.4031,Takifugu,,Takifugu
1401,93.7641,40091,0.4945,97.598,39128,12554,12473,0.4968,Takifugu,,Takifugu
1402,109.7191,40086,0.4101,99.9975,40085,14109,14102,0.4136,Takifugu,,Takifugu
1403,116.7034,40073,0.4692,100,40073,14601,14586,0.4752,Takifugu,,Takifugu
1404,100.9309,40087,0.4874,98.0991,39325,13194,13176,0.4823,Takifugu,,Takifugu
1405,98.8663,39859,0.4345,100,39859,12806,12805,0.4359,Takifugu,,Takifugu
1406,98.3612,39872,0.4948,98.8087,39397,13075,13075,0.493,Takifugu,,Takifugu
1407,106.3265,39824,0.4672,99.5103,39629,14118,14114,0.4691,Takifugu,,Takifugu
1408,94.3941,39760,0.5079,98.1891,39040,12387,12385,0.5077,Takifugu,,Takifugu
1409,114.75,39565,0.4551,100,39565,14391,14433,0.4569,Takifugu,,Takifugu
1410,99.7588,39697,0.4511,99.9975,39696,13206,13203,0.4516,Takifugu,,Takifugu
1411,119.0713,39680,0.4678,99.9975,39679,15425,15362,0.464,Takifugu,,Takifugu
1412,97.6969,39708,0.509,98.7358,39206,12936,12934,0.5098,Takifugu,,Takifugu
1413,107.8311,39656,0.4849,99.3393,39394,14056,14087,0.484,Takifugu,,Takifugu
1414,103.2339,39640,0.4707,100,39640,13620,13617,0.4693,Takifugu,,Takifugu
1415,99.4677,39608,0.487,98.4422,38991,12579,12569,0.4919,Takifugu,,Takifugu
1416,97.9143,39533,0.5007,100,39533,12881,12865,0.5012,Takifugu,,Takifugu
1417,102.7841,39508,0.4845,100,39508,13535,13555,0.4869,Takifugu,,Takifugu
1418,103.2284,39445,0.4243,99.7414,39343,13442,13444,0.4264,Takifugu,,Takifugu
1419,98.6533,39445,0.5249,100,39445,12976,12974,0.5236,Takifugu,,Takifugu
1420,95.0109,38999,0.5174,100,38999,12186,12207,0.5132,Takifugu,,Takifugu
1421,141.4912,40711,0.4109,99.9632,40696,14264,14305,0.4153,Takifugu,,Takifugu
1422,109.0296,39291,0.4435,97.0146,38118,14173,13976,0.4449,Takifugu,,Takifugu
1423,127.4005,45264,0.4373,100,45264,17787,17815,0.4458,Takifugu,,Takifugu
1425,107.2182,39296,0.447,100,39296,13910,13896,0.4516,Takifugu,,Takifugu
1426,110.367,39143,0.4067,99.9974,39142,13449,13414,0.4072,Takifugu,,Takifugu
1427,133.8767,39161,0.4061,99.9974,39160,13460,13458,0.408,Takifugu,,Takifugu
1428,117.0219,39269,0.4609,96.9212,38060,13842,13784,0.4608,Takifugu,,Takifugu
1429,98.8475,39108,0.4908,100,39108,12888,12888,0.4905,Takifugu,,Takifugu
1430,129.5711,39011,0.4168,99.9974,39010,15692,15741,0.4145,Takifugu,,Takifugu
1431,94.1203,38991,0.464,95.5118,37241,12245,12236,0.4652,Takifugu,,Takifugu
1432,101.422,38991,0.4749,99.9897,38987,13184,13184,0.4752,Takifugu,,Takifugu
1433,107.7272,38966,0.495,99.9974,38965,13809,13804,0.494,Takifugu,,Takifugu
1434,113.8165,38478,0.4063,100,38478,13016,13029,0.4107,Takifugu,,Takifugu
1435,96.657,38442,0.4886,97.253,37386,12340,12336,0.4885,Takifugu,,Takifugu
1436,97.209,38292,0.5017,99.5691,38127,12402,12409,0.4999,Takifugu,,Takifugu
1437,96.3554,38235,0.48,99.4246,38015,12163,12163,0.4787,Takifugu,,Takifugu
1438,116.4582,38187,0.3911,100,38187,14491,14410,0.3945,Takifugu,,Takifugu
1439,134.8751,38137,0.4807,100,38137,13293,13361,0.4803,Takifugu,,Takifugu
1440,162.6505,38056,0.4287,99.9895,38052,18891,18957,0.43,Takifugu,,Takifugu
1441,101.5271,38094,0.4562,97.6085,37183,11954,11945,0.4532,Takifugu,,Takifugu
1442,137.8602,39338,0.402,100,39338,13299,13284,0.4081,Takifugu,,Takifugu
1443,171.2403,38080,0.4227,99.9895,38076,17793,17831,0.4449,Takifugu,,Takifugu
1444,165.348,37926,0.443,100,37926,13251,13213,0.4455,Takifugu,,Takifugu
1445,98.1858,37882,0.457,99.113,37546,12290,12247,0.4567,Takifugu,,Takifugu
1446,102.0021,37849,0.5256,99.9577,37833,12756,12760,0.5232,Takifugu,,Takifugu
1447,115.3833,37722,0.5053,99.9973,37721,13930,14042,0.5032,Takifugu,,Takifugu
1448,107.3166,37773,0.3967,99.3673,37534,13002,13016,0.3976,Takifugu,,Takifugu
1449,123.1768,37554,0.5011,99.992,37551,15498,15407,0.4967,Takifugu,,Takifugu
1450,126.437,37748,0.4126,100,37748,13907,13899,0.4168,Takifugu,,Takifugu
1451,104.4019,37921,0.5092,99.9974,37920,13198,13189,0.51,Takifugu,,Takifugu
1452,100.7859,37425,0.4972,97.0421,36318,12555,12563,0.4978,Takifugu,,Takifugu
1453,234.6886,42162,0.4563,99.9953,42160,19143,19183,0.4455,Takifugu,,Takifugu
1454,132.2079,37358,0.4308,100,37358,15031,15106,0.4294,Takifugu,,Takifugu
1456,99.0869,37317,0.5208,100,37317,12065,12065,0.5189,Takifugu,,Takifugu
1457,147.3349,37315,0.4062,100,37315,16791,16786,0.4187,Takifugu,,Takifugu
1458,117.3115,37162,0.4815,100,37162,13960,13974,0.4826,Takifugu,,Takifugu
1459,315.4352,37225,0.4527,100,37225,31982,29643,0.4238,Takifugu,,Takifugu
1460,98.4886,37025,0.4687,99.946,37005,12169,12150,0.47,Takifugu,,Takifugu
1461,102.5174,36895,0.4411,99.607,36750,12611,12611,0.4408,Takifugu,,Takifugu
1462,108.4232,36768,0.4843,96.07,35323,13237,13245,0.4847,Takifugu,,Takifugu
1464,100.0092,36660,0.5141,100,36660,12167,12167,0.513,Takifugu,,Takifugu
1465,113.6612,36559,0.4112,100,36559,13844,13846,0.4132,Takifugu,,Takifugu
1466,96.0403,36507,0.5072,99.7096,36401,11678,11673,0.5048,Takifugu,,Takifugu
1467,101.3892,36503,0.5261,100,36503,12212,12204,0.527,Takifugu,,Takifugu
1468,102.5377,36475,0.4744,85.7327,31271,11941,12023,0.4696,Takifugu,,Takifugu
1469,105.385,36463,0.4199,99.989,36459,12648,12570,0.4246,Takifugu,,Takifugu
1470,102.0483,36405,0.4712,100,36405,12380,12380,0.4721,Takifugu,,Takifugu
1471,117.8221,36293,0.4328,100,36293,13883,13848,0.4416,Takifugu,,Takifugu
1473,117.8912,36192,0.4672,100,36192,12886,13136,0.4739,Takifugu,,Takifugu
1474,99.2746,36176,0.4896,99.801,36104,11975,11973,0.4884,Takifugu,,Takifugu
1475,99.1811,36085,0.4838,100,36085,11927,11909,0.4824,Takifugu,,Takifugu
1476,104.3558,36006,0.3897,100,36006,12122,12149,0.3907,Takifugu,,Takifugu
1477,158.5417,36067,0.4159,100,36067,16048,15970,0.4344,Takifugu,,Takifugu
1479,119.2883,35950,0.4851,100,35950,14162,14136,0.4834,Takifugu,,Takifugu
1480,91.603,37922,0.4347,99.7495,37827,11493,11549,0.4378,Takifugu,,Takifugu
1481,120.6069,36445,0.4246,100,36445,10893,10995,0.431,Takifugu,,Takifugu
1483,99.7855,35740,0.4684,100,35740,11900,11885,0.4679,Takifugu,,Takifugu
